Date,BTC-USD,AAPL,ADBE,AMZN,FB,MSFT,QCOM,NVDA,TSLA,TXN,GCF,IRX
2019-07-14,10256.05859375,49.81478500366211,309.4200134277344,2011.0,204.8699951171875,135.89573669433594,71.19310760498047,41.73731231689453,49.01599884033203,111.4781494140625,1409.9000244140625,2.0899999141693115
2019-07-15,10895.08984375,50.282806396484375,308.760009765625,2020.989990234375,203.91000366210935,135.89573669433594,71.69686889648438,41.65264892578125,50.70000076293945,112.91024017333984,1411.4000244140625,2.0850000381469727
2019-07-16,9477.6416015625,50.10882568359375,305.70001220703125,2009.9000244140625,203.83999633789065,134.11509704589844,71.92498016357422,41.6053352355957,50.47600173950195,111.81732177734376,1409.199951171875,2.1029999256134038
2019-07-17,9693.802734375,49.82704544067383,309.3900146484375,1992.030029296875,201.8000030517578,133.32264709472656,72.01052856445312,42.26024627685547,50.97200012207031,110.40406036376952,1421.300048828125,2.072999954223633
2019-07-18,10666.482421875,50.393062591552734,310.0799865722656,1977.9000244140625,200.77999877929688,133.46939086914062,70.68933868408203,42.37728500366211,50.70800018310547,111.71368408203124,1426.0999755859375,2.013000011444092
2019-07-19,10530.732421875,49.64081573486328,306.8699951171875,1964.52001953125,198.3600006103516,133.6650390625,71.28813934326172,41.94400405883789,51.63600158691406,110.4794464111328,1425.0999755859375,2.013000011444092
2019-07-20,10767.1396484375,49.64081573486328,306.8699951171875,1964.52001953125,198.3600006103516,133.6650390625,71.28813934326172,41.94400405883789,51.63600158691406,110.4794464111328,1425.0999755859375,2.013000011444092
2019-07-21,10599.10546875,49.64081573486328,306.8699951171875,1964.52001953125,198.3600006103516,133.6650390625,71.28813934326172,41.94400405883789,51.63600158691406,110.4794464111328,1425.0999755859375,2.013000011444092
2019-07-22,10343.1064453125,50.77530670166016,308.54998779296875,1985.6300048828125,202.32000732421875,135.43588256835938,72.19111633300781,42.6611557006836,51.13600158691406,111.34624481201172,1425.300048828125,2.025000095367432
2019-07-23,9900.767578125,51.17226028442383,307.8800048828125,1994.489990234375,202.3600006103516,136.27731323242188,70.45169830322266,43.74187469482422,52.03400039672852,113.126953125,1420.0999755859375,2.032999992370605
2019-07-24,9811.92578125,51.13059997558594,310.2699890136719,2000.81005859375,204.66000366210935,137.67637634277344,72.11508178710938,44.48892593383789,52.97600173950195,121.5405731201172,1422.800048828125,2.039999961853028
2019-07-25,9911.841796875,50.7263069152832,308.7300109863281,1973.8199462890625,200.7100067138672,137.1578369140625,71.62081146240234,43.17412185668945,45.76399993896485,119.98597717285156,1413.9000244140625,2.059999942779541
2019-07-26,9870.3037109375,50.90272521972656,311.2699890136719,1943.050048828125,199.75,138.282958984375,71.49725341796875,43.59496307373047,45.608001708984375,120.74915313720705,1418.5,2.062999963760376
2019-07-27,9477.677734375,50.90272521972656,311.2699890136719,1943.050048828125,199.75,138.282958984375,71.49725341796875,43.59496307373047,45.608001708984375,120.74915313720705,1418.5,2.062999963760376
2019-07-28,9552.8603515625,50.90272521972656,311.2699890136719,1943.050048828125,199.75,138.282958984375,71.49725341796875,43.59496307373047,45.608001708984375,120.74915313720705,1418.5,2.062999963760376
2019-07-29,9519.1455078125,51.37807846069336,307.2200012207031,1912.449951171875,195.94000244140625,137.9796905517578,71.25962829589844,43.532711029052734,47.15399932861328,122.45447540283205,1419.5999755859375,2.049999952316284
2019-07-30,9607.423828125,51.157562255859375,303.6400146484375,1898.530029296875,197.0399932861328,137.31439208984375,71.1075439453125,43.689579010009766,48.45199966430664,121.82894134521484,1429.699951171875,2.039999961853028
2019-07-31,10085.6279296875,52.20138549804688,298.8599853515625,1866.780029296875,194.22999572753903,133.32264709472656,69.5392074584961,42.01371765136719,48.321998596191406,118.4832534790039,1426.0999755859375,2.0299999713897705
2019-08-01,10399.6689453125,51.07179260253906,298.44000244140625,1855.3199462890625,192.72999572753903,135.0738983154297,67.67620086669922,41.06747055053711,46.77000045776367,117.00469207763672,1420.9000244140625,2.0299999713897705
2019-08-02,10518.1748046875,49.99121475219727,293.7099914550781,1823.239990234375,189.0200042724609,133.93899536132812,67.6286849975586,40.13864135742188,46.86800003051758,115.45978546142578,1445.5999755859375,2.0
2019-08-03,10821.7265625,49.99121475219727,293.7099914550781,1823.239990234375,189.0200042724609,133.93899536132812,67.6286849975586,40.13864135742188,46.86800003051758,115.45978546142578,1445.5999755859375,2.0
2019-08-04,10970.1845703125,49.99121475219727,293.7099914550781,1823.239990234375,189.0200042724609,133.93899536132812,67.6286849975586,40.13864135742188,46.86800003051758,115.45978546142578,1445.5999755859375,2.0
2019-08-05,11805.6533203125,47.37428665161133,280.3599853515625,1765.1300048828125,181.72999572753903,129.35044860839844,65.3949966430664,37.54888916015625,45.66400146484375,110.82510375976562,1464.5999755859375,1.9529999494552608
2019-08-06,11478.1689453125,48.27109146118164,286.2099914550781,1787.8299560546875,184.50999450683597,131.7768096923828,64.7961654663086,37.93735504150391,46.150001525878906,112.78702545166016,1472.4000244140625,1.995000004768372
2019-08-07,11941.96875,48.770957946777344,289.0199890136719,1793.4000244140625,185.1499938964844,132.35400390625,65.96529388427734,38.320831298828125,46.68399810791016,114.41722869873048,1507.300048828125,1.968000054359436
2019-08-08,11966.4072265625,49.846641540527344,297.7799987792969,1832.8900146484373,190.16000366210935,135.88595581054688,67.73324584960938,39.40902328491211,47.65999984741211,117.81979370117188,1497.699951171875,1.9700000286102293
2019-08-09,11862.9365234375,49.43588638305664,294.8299865722656,1807.5799560546875,187.8500061035156,134.73150634765625,67.96137237548828,38.39305114746094,47.00199890136719,114.3129653930664,1496.5999755859375,1.950000047683716
2019-08-10,11354.0244140625,49.43588638305664,294.8299865722656,1807.5799560546875,187.8500061035156,134.73150634765625,67.96137237548828,38.39305114746094,47.00199890136719,114.3129653930664,1496.5999755859375,1.950000047683716
2019-08-11,11523.5791015625,49.43588638305664,294.8299865722656,1807.5799560546875,187.8500061035156,134.73150634765625,67.96137237548828,38.39305114746094,47.00199890136719,114.3129653930664,1496.5999755859375,1.950000047683716
2019-08-12,11382.6162109375,49.31044387817383,288.6499938964844,1784.9200439453125,185.3699951171875,132.85299682617188,66.34550476074219,37.71323394775391,45.80199813842773,113.81063842773438,1505.300048828125,1.9279999732971191
2019-08-13,10895.830078125,51.39866638183594,293.1700134277344,1824.3399658203125,188.4499969482422,135.6022491455078,68.60770416259766,38.85870742797852,47.0,116.9004364013672,1502.199951171875,1.955000042915344
2019-08-14,10051.7041015625,49.868778228759766,283.6600036621094,1762.9599609375,179.7100067138672,131.51866149902344,67.37203979492188,37.36959838867188,43.92399978637695,114.3034896850586,1515.9000244140625,1.9079999923706052
2019-08-15,10311.5458984375,49.62035751342773,282.7099914550781,1776.1199951171875,182.58999633789065,131.2241668701172,67.63819122314453,37.0458869934082,43.12799835205078,113.59264373779295,1519.5999755859375,1.843000054359436
2019-08-16,10374.3388671875,50.7911376953125,287.45001220703125,1792.5699462890625,183.6999969482422,133.62916564941406,69.65326690673828,39.73274230957031,43.98799896240234,116.40758514404295,1512.5,1.8229999542236328
2019-08-17,10231.744140625,50.7911376953125,287.45001220703125,1792.5699462890625,183.6999969482422,133.62916564941406,69.65326690673828,39.73274230957031,43.98799896240234,116.40758514404295,1512.5,1.8229999542236328
2019-08-18,10345.810546875,50.7911376953125,287.45001220703125,1792.5699462890625,183.6999969482422,133.62916564941406,69.65326690673828,39.73274230957031,43.98799896240234,116.40758514404295,1512.5,1.8229999542236328
2019-08-19,10916.0537109375,51.738094329833984,287.9700012207031,1816.1199951171875,186.1699981689453,135.86729431152344,71.16458129882812,42.52669143676758,45.36600112915039,118.09464263916016,1500.4000244140625,1.8530000448226929
2019-08-20,10763.232421875,51.74055480957031,285.7099914550781,1801.3800048828125,183.80999755859372,134.73841857910156,72.30519104003906,41.802059173583984,45.172000885009766,117.81979370117188,1504.5999755859375,1.899999976158142
2019-08-21,10138.0498046875,52.30134582519531,291.5299987792969,1823.5400390625,183.5500030517578,136.24029541015625,72.90400695800781,42.63874816894531,44.16600036621094,119.45946502685548,1504.5999755859375,1.9279999732971191
2019-08-22,10131.0556640625,52.25707244873047,287.69000244140625,1804.6600341796875,182.0399932861328,135.24884033203125,73.33173370361328,42.70099639892578,44.43000030517578,118.67281341552734,1497.300048828125,1.937999963760376
2019-08-23,10407.96484375,49.84172439575195,282.44000244140625,1749.6199951171875,177.75,130.93948364257812,69.88138580322266,40.44990921020508,42.27999877929688,114.00968170166016,1526.5999755859375,1.909999966621399
2019-08-24,10159.9609375,49.84172439575195,282.44000244140625,1749.6199951171875,177.75,130.93948364257812,69.88138580322266,40.44990921020508,42.27999877929688,114.00968170166016,1526.5999755859375,1.909999966621399
2019-08-25,10138.517578125,49.84172439575195,282.44000244140625,1749.6199951171875,177.75,130.93948364257812,69.88138580322266,40.44990921020508,42.27999877929688,114.00968170166016,1526.5999755859375,1.909999966621399
2019-08-26,10370.8203125,50.78867721557617,288.739990234375,1768.8699951171875,180.3600006103516,132.96165466308594,69.30157470703125,41.19944381713867,43.0,115.31761932373048,1526.300048828125,1.932999968528748
2019-08-27,10185.5,50.21558380126953,289.45001220703125,1761.8299560546875,181.3000030517578,133.24632263183594,70.30912780761719,40.29054260253906,42.81600189208984,115.8010025024414,1541.0,1.9429999589920044
2019-08-28,9754.4228515625,50.55255126953125,282.1300048828125,1764.25,181.75999450683597,133.06961059570312,70.6703109741211,40.185848236083984,43.11800003051758,116.3317642211914,1537.800048828125,1.940000057220459
2019-08-29,9510.2001953125,51.408504486083984,286.6300048828125,1786.4000244140625,185.57000732421875,135.58258056640625,72.6663818359375,41.62657928466797,44.34199905395508,117.1184310913086,1526.5,1.940000057220459
2019-08-30,9598.173828125,51.34209060668945,284.510009765625,1776.2900390625,185.6699981689453,135.32737731933594,73.92105102539062,41.753700256347656,45.12200164794922,117.2890396118164,1519.0999755859375,1.932999968528748
2019-08-31,9630.6640625,51.34209060668945,284.510009765625,1776.2900390625,185.6699981689453,135.32737731933594,73.92105102539062,41.753700256347656,45.12200164794922,117.2890396118164,1519.0999755859375,1.932999968528748
2019-09-01,9757.970703125,51.34209060668945,284.510009765625,1776.2900390625,185.6699981689453,135.32737731933594,73.92105102539062,41.753700256347656,45.12200164794922,117.2890396118164,1519.0999755859375,1.932999968528748
2019-09-02,10346.7607421875,51.34209060668945,284.510009765625,1776.2900390625,185.6699981689453,135.32737731933594,73.92105102539062,41.753700256347656,45.12200164794922,117.2890396118164,1519.0999755859375,1.932999968528748
2019-09-03,10623.5400390625,50.59436798095703,282.45001220703125,1789.8399658203125,182.38999938964844,133.54080200195312,71.40219116210938,40.921173095703125,45.00199890136719,115.38395690917967,1545.9000244140625,1.909999966621399
2019-09-04,10594.4931640625,51.45277404785156,284.6000061035156,1800.6199951171875,187.13999938964844,135.10159301757812,73.27471160888672,42.06527328491211,44.13600158691406,118.0851821899414,1550.300048828125,1.9049999713897705
2019-09-05,10575.533203125,52.45875549316406,287.75,1840.719970703125,190.8999938964844,137.47715759277344,75.08065795898438,44.80216217041016,45.91600036621094,120.18926239013672,1515.4000244140625,1.919999957084656
2019-09-06,10353.302734375,52.45383834838867,284.94000244140625,1833.510009765625,187.4900054931641,136.54458618164062,74.93809509277344,44.53046798706055,45.4900016784668,120.45464324951172,1506.199951171875,1.909999966621399
2019-09-07,10517.2548828125,52.45383834838867,284.94000244140625,1833.510009765625,187.4900054931641,136.54458618164062,74.93809509277344,44.53046798706055,45.4900016784668,120.45464324951172,1506.199951171875,1.909999966621399
2019-09-08,10441.2763671875,52.45383834838867,284.94000244140625,1833.510009765625,187.4900054931641,136.54458618164062,74.93809509277344,44.53046798706055,45.4900016784668,120.45464324951172,1506.199951171875,1.909999966621399
2019-09-09,10334.974609375,52.67766571044922,279.29998779296875,1831.3499755859373,188.75999450683597,134.99363708496094,74.33927917480469,44.99160385131836,46.358001708984375,120.46412658691406,1502.199951171875,1.9079999923706052
2019-09-10,10115.9755859375,53.29994201660156,276.1400146484375,1820.550048828125,186.1699981689453,133.580078125,74.81452941894531,45.65961837768555,47.108001708984375,120.40725708007812,1490.300048828125,1.9129999876022337
2019-09-11,10178.3720703125,54.99462127685547,277.7799987792969,1822.989990234375,188.4900054931641,133.61932373046875,76.54861450195312,45.94627380371094,49.41999816894531,121.86685943603516,1494.4000244140625,1.9129999876022337
2019-09-12,10410.126953125,54.87163925170898,278.0199890136719,1843.550048828125,187.47000122070312,134.99363708496094,75.76300048828125,45.93131637573242,49.17399978637695,123.42123413085938,1498.699951171875,1.8949999809265137
2019-09-13,10360.546875,53.80416488647461,278.3500061035156,1839.3399658203125,187.19000244140625,134.79730224609375,75.12110900878906,45.35054016113281,49.040000915527344,122.84307861328124,1490.9000244140625,1.899999976158142
2019-09-14,10358.048828125,53.80416488647461,278.3500061035156,1839.3399658203125,187.19000244140625,134.79730224609375,75.12110900878906,45.35054016113281,49.040000915527344,122.84307861328124,1490.9000244140625,1.899999976158142
2019-09-15,10347.712890625,53.80416488647461,278.3500061035156,1839.3399658203125,187.19000244140625,134.79730224609375,75.12110900878906,45.35054016113281,49.040000915527344,122.84307861328124,1490.9000244140625,1.899999976158142
2019-09-16,10276.7939453125,54.08702850341797,282.92999267578125,1807.8399658203125,186.22000122070312,133.8254852294922,74.7666244506836,44.919315338134766,48.5620002746582,121.65834045410156,1503.0999755859375,1.9450000524520876
2019-09-17,10241.2724609375,54.28379821777344,284.69000244140625,1822.550048828125,188.0800018310547,134.86599731445312,75.38935852050781,45.13368225097656,48.95800018310547,122.79566955566406,1505.0999755859375,1.937999963760376
2019-09-18,10198.248046875,54.792930603027344,279.7200012207031,1817.4599609375,188.13999938964844,135.97525024414062,75.5905532836914,44.86198043823242,48.698001861572266,122.5587387084961,1507.5,1.8799999952316284
2019-09-19,10266.4150390625,54.347747802734375,281.260009765625,1821.5,190.13999938964844,138.47840881347656,74.94865417480469,44.10422897338867,49.31999969482422,122.1038055419922,1498.4000244140625,1.8830000162124636
2019-09-20,10181.6416015625,53.55328750610352,277.9100036621094,1794.1600341796875,189.92999267578125,136.8783416748047,73.23373413085938,43.04487228393555,48.124000549316406,120.05658721923828,1507.300048828125,1.850000023841858
2019-09-21,10019.716796875,53.55328750610352,277.9100036621094,1794.1600341796875,189.92999267578125,136.8783416748047,73.23373413085938,43.04487228393555,48.124000549316406,120.05658721923828,1507.300048828125,1.850000023841858
2019-09-22,10070.392578125,53.55328750610352,277.9100036621094,1794.1600341796875,189.92999267578125,136.8783416748047,73.23373413085938,43.04487228393555,48.124000549316406,120.05658721923828,1507.300048828125,1.850000023841858
2019-09-23,9729.32421875,53.79678726196289,277.44000244140625,1785.300048828125,186.82000732421875,136.5838623046875,74.00017547607422,43.580787658691406,48.24599838256836,121.09915161132812,1523.699951171875,1.8450000286102293
2019-09-24,8620.56640625,53.54098510742188,272.4700012207031,1741.6099853515625,181.27999877929688,134.85621643066406,72.07449340820312,43.0049934387207,44.641998291015625,119.2414779663086,1532.0999755859375,1.8799999952316284
2019-09-25,8486.9931640625,54.364967346191406,277.42999267578125,1768.3299560546875,182.8000030517578,136.79981994628906,74.01935577392578,44.42578125,45.7400016784668,121.0707015991211,1504.5999755859375,1.8450000286102293
2019-09-26,8118.9677734375,54.08456802368164,283.8099975585937,1739.8399658203125,180.11000061035156,136.97650146484375,74.1055679321289,44.20393753051758,48.512001037597656,121.42140197753906,1507.5,1.7699999809265137
2019-09-27,8251.845703125,53.82139205932617,277.5400085449219,1725.449951171875,177.10000610351562,135.1997528076172,73.41575622558594,42.81306076049805,48.42599868774414,120.50202941894533,1499.0999755859375,1.7300000190734863
2019-09-28,8245.9150390625,53.82139205932617,277.5400085449219,1725.449951171875,177.10000610351562,135.1997528076172,73.41575622558594,42.81306076049805,48.42599868774414,120.50202941894533,1499.0999755859375,1.7300000190734863
2019-09-29,8104.185546875,53.82139205932617,277.5400085449219,1725.449951171875,177.10000610351562,135.1997528076172,73.41575622558594,42.81306076049805,48.42599868774414,120.50202941894533,1499.0999755859375,1.7300000190734863
2019-09-30,8293.8681640625,55.08809280395508,276.25,1735.9100341796875,178.0800018310547,136.4758758544922,73.08043670654297,43.388858795166016,48.17399978637695,122.49240112304688,1465.699951171875,1.7699999809265137
2019-10-01,8343.2763671875,55.2405891418457,272.7099914550781,1735.6500244140625,175.80999755859375,134.55191040039062,72.30442810058594,43.37140274047852,48.9379997253418,121.87633514404295,1482.0,1.753000020980835
2019-10-02,8393.0419921875,53.85581970214844,266.6600036621094,1713.22998046875,174.60000610351562,132.17633056640625,70.88650512695312,43.13211441040039,48.6259994506836,120.21769714355467,1501.0,1.7350000143051147
2019-10-03,8259.9921875,54.31331253051758,272.3999938964844,1724.4200439453125,179.3800048828125,133.7764129638672,72.55352020263672,45.19350051879883,46.60599899291992,121.98058319091795,1507.0999755859375,1.6649999618530271
2019-10-04,8205.939453125,55.83581161499024,276.9599914550781,1739.6500244140625,180.4499969482422,135.58258056640625,74.23970031738281,45.35801696777344,46.2859992980957,123.3454132080078,1506.199951171875,1.6549999713897705
2019-10-05,8151.50048828125,55.83581161499024,276.9599914550781,1739.6500244140625,180.4499969482422,135.58258056640625,74.23970031738281,45.35801696777344,46.2859992980957,123.3454132080078,1506.199951171875,1.6549999713897705
2019-10-06,7988.15576171875,55.83581161499024,276.9599914550781,1739.6500244140625,180.4499969482422,135.58258056640625,74.23970031738281,45.35801696777344,46.2859992980957,123.3454132080078,1506.199951171875,1.6549999713897705
2019-10-07,8245.623046875,55.84811782836914,276.8999938964844,1732.6600341796875,179.67999267578125,134.60096740722656,73.13793182373047,45.94627380371094,47.54399871826172,122.12276458740234,1497.699951171875,1.6729999780654907
2019-10-08,8228.783203125,55.19385528564453,270.8299865722656,1705.510009765625,177.75,133.1776123046875,69.79431915283203,44.176517486572266,48.0099983215332,118.4548110961914,1497.199951171875,1.6549999713897705
2019-10-09,8595.740234375,55.84073257446289,274.2699890136719,1721.989990234375,179.85000610351562,135.70040893554688,71.23139953613281,45.04394912719727,48.90599822998047,120.786376953125,1506.0999755859375,1.628000020980835
2019-10-10,8586.4736328125,56.593379974365234,274.9800109863281,1720.260009765625,180.02999877929688,136.54458618164062,71.82539367675781,45.62223052978516,48.948001861572266,121.0612335205078,1494.800048828125,1.6330000162124634
2019-10-11,8321.7568359375,58.09866714477539,278.2900085449219,1731.9200439453125,184.19000244140625,137.1139373779297,73.48283386230469,46.36004257202149,49.57799911499024,123.29800415039062,1482.699951171875,1.6230000257492063
2019-10-12,8336.5556640625,58.09866714477539,278.2900085449219,1731.9200439453125,184.19000244140625,137.1139373779297,73.48283386230469,46.36004257202149,49.57799911499024,123.29800415039062,1482.699951171875,1.6230000257492063
